sample_id,gt_score,parsed_score,error,abs_error,orig_dataset
3722,5.0,5,0.0,0.0,VisitBench
3723,5.0,2,-3.0,3.0,VisitBench
3724,3.0,1,-2.0,2.0,VisitBench
3725,3.0,2,-1.0,1.0,VisitBench
3726,1.0,1,0.0,0.0,VisitBench
3727,2.0,3,1.0,1.0,VisitBench
3728,3.0,5,2.0,2.0,VisitBench
3729,3.0,1,-2.0,2.0,VisitBench
3730,5.0,5,0.0,0.0,VisitBench
3731,2.0,5,3.0,3.0,VisitBench
3732,4.0,5,1.0,1.0,VisitBench
3733,5.0,2,-3.0,3.0,VisitBench
3734,5.0,2,-3.0,3.0,VisitBench
3735,5.0,2,-3.0,3.0,VisitBench
3736,4.0,5,1.0,1.0,VisitBench
3737,4.0,4,0.0,0.0,VisitBench
3738,5.0,5,0.0,0.0,VisitBench
3739,4.0,4,0.0,0.0,VisitBench
3740,4.0,5,1.0,1.0,VisitBench
3741,3.0,2,-1.0,1.0,VisitBench
3742,5.0,4,-1.0,1.0,VisitBench
3743,2.0,3,1.0,1.0,VisitBench
3744,3.0,4,1.0,1.0,VisitBench
3745,2.0,4,2.0,2.0,VisitBench
3746,4.0,5,1.0,1.0,VisitBench
3747,3.0,4,1.0,1.0,VisitBench
3748,1.0,4,3.0,3.0,VisitBench
3749,4.0,2,-2.0,2.0,VisitBench
3750,5.0,3,-2.0,2.0,VisitBench
3751,4.0,2,-2.0,2.0,VisitBench
3752,4.0,4,0.0,0.0,VisitBench
3753,3.0,3,0.0,0.0,VisitBench
3754,5.0,4,-1.0,1.0,VisitBench
3755,4.0,5,1.0,1.0,VisitBench
3756,3.0,5,2.0,2.0,VisitBench
3757,4.0,4,0.0,0.0,VisitBench
3758,5.0,5,0.0,0.0,VisitBench
3759,4.0,4,0.0,0.0,VisitBench
3760,2.0,4,2.0,2.0,VisitBench
3761,1.0,4,3.0,3.0,VisitBench
3762,4.0,5,1.0,1.0,VisitBench
3763,2.0,3,1.0,1.0,VisitBench
3764,3.0,5,2.0,2.0,VisitBench
3765,2.0,5,3.0,3.0,VisitBench
3766,4.0,5,1.0,1.0,VisitBench
3767,4.0,4,0.0,0.0,VisitBench
3768,3.0,4,1.0,1.0,VisitBench
3769,4.0,4,0.0,0.0,VisitBench
3770,4.0,5,1.0,1.0,VisitBench
3771,3.0,4,1.0,1.0,VisitBench
3772,5.0,4,-1.0,1.0,VisitBench
3773,4.0,4,0.0,0.0,VisitBench
3774,4.0,5,1.0,1.0,VisitBench
3775,3.0,4,1.0,1.0,VisitBench
3776,5.0,4,-1.0,1.0,VisitBench
3777,4.0,3,-1.0,1.0,VisitBench
3778,5.0,4,-1.0,1.0,VisitBench
3779,3.0,4,1.0,1.0,VisitBench
3780,5.0,5,0.0,0.0,VisitBench
3781,1.0,5,4.0,4.0,VisitBench
3782,4.0,5,1.0,1.0,VisitBench
3783,4.0,4,0.0,0.0,VisitBench
3784,4.0,4,0.0,0.0,VisitBench
3785,2.0,4,2.0,2.0,VisitBench
3786,3.0,4,1.0,1.0,VisitBench
3787,4.0,1,-3.0,3.0,VisitBench
3788,3.0,3,0.0,0.0,VisitBench
3789,4.0,5,1.0,1.0,VisitBench
3790,5.0,4,-1.0,1.0,VisitBench
3791,5.0,3,-2.0,2.0,VisitBench
3792,4.0,4,0.0,0.0,VisitBench
3793,4.0,4,0.0,0.0,VisitBench
3794,4.0,4,0.0,0.0,VisitBench
3795,3.0,5,2.0,2.0,VisitBench
3796,5.0,5,0.0,0.0,VisitBench
3797,4.0,5,1.0,1.0,VisitBench
3798,4.0,5,1.0,1.0,VisitBench
3799,5.0,5,0.0,0.0,VisitBench
3800,5.0,5,0.0,0.0,VisitBench
3801,3.0,4,1.0,1.0,VisitBench
3802,5.0,5,0.0,0.0,VisitBench
3803,3.0,5,2.0,2.0,VisitBench
3804,4.0,4,0.0,0.0,VisitBench
3805,4.0,4,0.0,0.0,VisitBench
3806,5.0,5,0.0,0.0,VisitBench
3807,2.0,2,0.0,0.0,VisitBench
3808,4.0,4,0.0,0.0,VisitBench
3809,4.0,5,1.0,1.0,VisitBench
3810,4.0,5,1.0,1.0,VisitBench
3811,4.0,3,-1.0,1.0,VisitBench
3812,1.0,3,2.0,2.0,VisitBench
3813,4.0,3,-1.0,1.0,VisitBench
3814,5.0,4,-1.0,1.0,VisitBench
3815,4.0,3,-1.0,1.0,VisitBench
3816,2.0,2,0.0,0.0,VisitBench
3817,2.0,3,1.0,1.0,VisitBench
3818,2.0,3,1.0,1.0,VisitBench
3819,2.0,5,3.0,3.0,VisitBench
3820,4.0,5,1.0,1.0,VisitBench
3821,4.0,4,0.0,0.0,VisitBench
3822,4.0,5,1.0,1.0,VisitBench
3823,4.0,3,-1.0,1.0,VisitBench
3824,2.0,5,3.0,3.0,VisitBench
3825,4.0,3,-1.0,1.0,VisitBench
3826,4.0,5,1.0,1.0,VisitBench
3827,4.0,3,-1.0,1.0,VisitBench
3828,4.0,4,0.0,0.0,VisitBench
3829,4.0,5,1.0,1.0,VisitBench
3830,5.0,5,0.0,0.0,VisitBench
3831,5.0,5,0.0,0.0,VisitBench
3832,3.0,5,2.0,2.0,VisitBench
3833,4.0,4,0.0,0.0,VisitBench
3834,5.0,5,0.0,0.0,VisitBench
3835,5.0,3,-2.0,2.0,VisitBench
3836,3.0,5,2.0,2.0,VisitBench
3837,4.0,4,0.0,0.0,VisitBench
3838,3.0,5,2.0,2.0,VisitBench
3839,2.0,4,2.0,2.0,VisitBench
3840,5.0,4,-1.0,1.0,VisitBench
3841,4.0,4,0.0,0.0,VisitBench
3842,5.0,5,0.0,0.0,VisitBench
3843,4.0,4,0.0,0.0,VisitBench
3844,3.0,5,2.0,2.0,VisitBench
3845,4.0,3,-1.0,1.0,VisitBench
3846,5.0,5,0.0,0.0,VisitBench
3847,3.0,4,1.0,1.0,VisitBench
3848,4.0,4,0.0,0.0,VisitBench
3849,4.0,5,1.0,1.0,VisitBench
3850,4.0,4,0.0,0.0,VisitBench
3851,5.0,4,-1.0,1.0,VisitBench
3852,2.0,1,-1.0,1.0,VisitBench
3853,5.0,5,0.0,0.0,VisitBench
3854,5.0,3,-2.0,2.0,VisitBench
3855,3.0,3,0.0,0.0,VisitBench
3856,3.0,4,1.0,1.0,VisitBench
3857,4.0,5,1.0,1.0,VisitBench
3858,4.0,4,0.0,0.0,VisitBench
3859,1.0,4,3.0,3.0,VisitBench
3860,1.0,1,0.0,0.0,VisitBench
3861,5.0,2,-3.0,3.0,VisitBench
3862,1.0,3,2.0,2.0,VisitBench
3863,3.0,5,2.0,2.0,VisitBench
3864,5.0,5,0.0,0.0,VisitBench
3865,1.0,3,2.0,2.0,VisitBench
3866,3.0,5,2.0,2.0,VisitBench
3867,5.0,3,-2.0,2.0,VisitBench
3868,4.0,5,1.0,1.0,VisitBench
3869,4.0,5,1.0,1.0,VisitBench
3870,5.0,4,-1.0,1.0,VisitBench
3871,3.0,3,0.0,0.0,VisitBench
3872,4.0,3,-1.0,1.0,VisitBench
3873,1.0,1,0.0,0.0,VisitBench
3874,4.0,3,-1.0,1.0,VisitBench
3875,4.0,5,1.0,1.0,VisitBench
3876,4.0,3,-1.0,1.0,VisitBench
3877,4.0,5,1.0,1.0,VisitBench
3878,5.0,3,-2.0,2.0,VisitBench
3879,3.0,4,1.0,1.0,llava_bench
3880,3.0,4,1.0,1.0,llava_bench
3881,5.0,5,0.0,0.0,llava_bench
3882,3.0,4,1.0,1.0,llava_bench
3883,1.0,3,2.0,2.0,llava_bench
3884,1.0,3,2.0,2.0,llava_bench
3885,5.0,5,0.0,0.0,llava_bench
3886,2.0,3,1.0,1.0,llava_bench
3887,4.0,4,0.0,0.0,llava_bench
3888,5.0,4,-1.0,1.0,llava_bench
3889,4.0,4,0.0,0.0,llava_bench
3890,3.0,4,1.0,1.0,llava_bench
3891,5.0,4,-1.0,1.0,llava_bench
3892,5.0,4,-1.0,1.0,llava_bench
3893,4.0,5,1.0,1.0,llava_bench
3894,5.0,4,-1.0,1.0,llava_bench
3895,3.0,4,1.0,1.0,llava_bench
3896,2.0,4,2.0,2.0,llava_bench
3897,4.0,5,1.0,1.0,llava_bench
3898,2.0,3,1.0,1.0,llava_bench
3899,4.0,4,0.0,0.0,llava_bench
3900,3.0,5,2.0,2.0,llava_bench
3901,5.0,5,0.0,0.0,llava_bench
3902,1.0,4,3.0,3.0,llava_bench
3903,2.0,3,1.0,1.0,llava_bench
3904,4.0,4,0.0,0.0,llava_bench
3905,5.0,5,0.0,0.0,llava_bench
3906,4.0,3,-1.0,1.0,llava_bench
3907,3.0,4,1.0,1.0,llava_bench
3908,4.0,4,0.0,0.0,llava_bench
3909,4.0,4,0.0,0.0,llava_bench
3910,3.0,3,0.0,0.0,llava_bench
3911,3.0,3,0.0,0.0,llava_bench
3912,4.0,5,1.0,1.0,llava_bench
3913,4.0,4,0.0,0.0,llava_bench
3914,3.0,4,1.0,1.0,llava_bench
3915,3.0,4,1.0,1.0,llava_bench
3916,4.0,5,1.0,1.0,llava_bench
3917,3.0,3,0.0,0.0,llava_bench
3918,4.0,3,-1.0,1.0,llava_bench
3919,3.0,4,1.0,1.0,llava_bench
3920,4.0,5,1.0,1.0,llava_bench
3921,3.0,4,1.0,1.0,llava_bench
3922,4.0,4,0.0,0.0,llava_bench
3923,3.0,5,2.0,2.0,llava_bench
3924,3.0,5,2.0,2.0,llava_bench
3925,3.0,4,1.0,1.0,llava_bench
3926,4.0,3,-1.0,1.0,llava_bench
3927,4.0,4,0.0,0.0,llava_bench
3928,5.0,5,0.0,0.0,llava_bench
3929,2.0,4,2.0,2.0,llava_bench
3930,3.0,5,2.0,2.0,llava_bench
3931,4.0,4,0.0,0.0,llava_bench
3932,1.0,4,3.0,3.0,llava_bench
3933,3.0,3,0.0,0.0,llava_bench
3934,5.0,4,-1.0,1.0,llava_bench
3935,5.0,4,-1.0,1.0,llava_bench
3936,3.0,4,1.0,1.0,llava_bench
3937,3.0,3,0.0,0.0,llava_bench
3938,4.0,5,1.0,1.0,llava_bench
3939,5.0,5,0.0,0.0,llava_bench
3940,3.0,3,0.0,0.0,llava_bench
3941,3.0,5,2.0,2.0,llava_bench
3942,3.0,4,1.0,1.0,llava_bench
3943,4.0,5,1.0,1.0,llava_bench
3944,4.0,4,0.0,0.0,llava_bench
3945,3.0,4,1.0,1.0,llava_bench
3946,3.0,4,1.0,1.0,llava_bench
3947,4.0,4,0.0,0.0,llava_bench
3948,1.0,3,2.0,2.0,llava_bench
3949,3.0,2,-1.0,1.0,llava_bench
3950,3.0,4,1.0,1.0,llava_bench
3951,4.0,4,0.0,0.0,llava_bench
3952,3.0,4,1.0,1.0,llava_bench
3953,3.0,3,0.0,0.0,llava_bench
3954,4.0,4,0.0,0.0,llava_bench
3955,4.0,4,0.0,0.0,llava_bench
3956,3.0,4,1.0,1.0,llava_bench
3957,4.0,4,0.0,0.0,llava_bench
3958,3.0,4,1.0,1.0,llava_bench
3959,5.0,5,0.0,0.0,llava_bench
3960,4.0,4,0.0,0.0,llava_bench
3961,4.0,4,0.0,0.0,llava_bench
3962,3.0,5,2.0,2.0,llava_bench
3963,3.0,5,2.0,2.0,llava_bench
3964,3.0,3,0.0,0.0,llava_bench
3965,3.0,4,1.0,1.0,llava_bench
3966,4.0,4,0.0,0.0,llava_bench
3967,4.0,5,1.0,1.0,llava_bench
3968,5.0,4,-1.0,1.0,llava_bench
3969,2.0,4,2.0,2.0,llava_bench
3970,3.0,4,1.0,1.0,llava_bench
3971,4.0,4,0.0,0.0,llava_bench
3972,3.0,4,1.0,1.0,llava_bench
3973,3.0,3,0.0,0.0,llava_bench
3974,5.0,3,-2.0,2.0,llava_bench
3975,4.0,4,0.0,0.0,llava_bench
3976,1.0,2,1.0,1.0,llava_bench
3977,2.0,1,-1.0,1.0,llava_bench
3978,3.0,4,1.0,1.0,llava_bench
3979,3.0,3,0.0,0.0,llava_bench
3980,3.0,4,1.0,1.0,llava_bench
3981,3.0,3,0.0,0.0,llava_bench
3982,3.0,3,0.0,0.0,llava_bench
3983,4.0,5,1.0,1.0,llava_bench
3984,3.0,3,0.0,0.0,llava_bench
3985,2.0,3,1.0,1.0,llava_bench
3986,3.0,4,1.0,1.0,llava_bench
3987,4.0,5,1.0,1.0,llava_bench
3988,3.0,4,1.0,1.0,llava_bench
3989,4.0,3,-1.0,1.0,llava_bench
3990,3.0,4,1.0,1.0,llava_bench
3991,5.0,5,0.0,0.0,llava_bench
3992,1.0,4,3.0,3.0,llava_bench
3993,4.0,4,0.0,0.0,llava_bench
3994,4.0,4,0.0,0.0,llava_bench
3995,5.0,5,0.0,0.0,llava_bench
3996,4.0,3,-1.0,1.0,llava_bench
3997,4.0,3,-1.0,1.0,llava_bench
3998,3.0,5,2.0,2.0,llava_bench
3999,5.0,5,0.0,0.0,llava_bench
4000,4.0,3,-1.0,1.0,llava_bench
4001,3.0,3,0.0,0.0,llava_bench
4002,3.0,4,1.0,1.0,llava_bench
4003,3.0,4,1.0,1.0,llava_bench
4004,3.0,4,1.0,1.0,llava_bench
4005,3.0,4,1.0,1.0,llava_bench
4006,3.0,4,1.0,1.0,llava_bench
4007,4.0,5,1.0,1.0,llava_bench
4008,3.0,4,1.0,1.0,llava_bench
4009,4.0,3,-1.0,1.0,llava_bench
4010,3.0,4,1.0,1.0,llava_bench
4011,5.0,5,0.0,0.0,llava_bench
4012,3.0,4,1.0,1.0,llava_bench
4013,3.0,3,0.0,0.0,llava_bench
4014,3.0,4,1.0,1.0,llava_bench
4015,3.0,5,2.0,2.0,llava_bench
4016,3.0,4,1.0,1.0,llava_bench
4017,5.0,4,-1.0,1.0,llava_bench
4018,1.0,5,4.0,4.0,llava_bench
4019,5.0,5,0.0,0.0,llava_bench
4020,5.0,4,-1.0,1.0,llava_bench
4021,3.0,4,1.0,1.0,llava_bench
4022,4.0,5,1.0,1.0,llava_bench
4023,4.0,4,0.0,0.0,llava_bench
4024,3.0,3,0.0,0.0,llava_bench
4025,4.0,2,-2.0,2.0,llava_bench
4026,4.0,5,1.0,1.0,llava_bench
4027,4.0,5,1.0,1.0,llava_bench
4028,3.0,3,0.0,0.0,llava_bench
4029,3.0,4,1.0,1.0,llava_bench
4030,3.0,4,1.0,1.0,llava_bench
4031,4.0,5,1.0,1.0,llava_bench
4032,1.0,4,3.0,3.0,llava_bench
4033,3.0,4,1.0,1.0,llava_bench
4034,2.0,5,3.0,3.0,llava_bench
4035,4.0,5,1.0,1.0,llava_bench
4036,3.0,4,1.0,1.0,llava_bench
4037,2.0,2,0.0,0.0,llava_bench
4038,3.0,4,1.0,1.0,llava_bench
4039,3.0,5,2.0,2.0,llava_bench
4040,3.0,1,-2.0,2.0,llava_bench
4041,3.0,4,1.0,1.0,llava_bench
4042,3.0,4,1.0,1.0,llava_bench
4043,5.0,5,0.0,0.0,llava_bench
4044,2.0,4,2.0,2.0,llava_bench
4045,4.0,4,0.0,0.0,llava_bench
4046,4.0,4,0.0,0.0,llava_bench
4047,4.0,5,1.0,1.0,llava_bench
4048,5.0,3,-2.0,2.0,llava_bench
4049,3.0,3,0.0,0.0,llava_bench
4050,5.0,5,0.0,0.0,llava_bench
4051,5.0,5,0.0,0.0,llava_bench
4052,4.0,4,0.0,0.0,llava_bench
4053,4.0,3,-1.0,1.0,llava_bench
4054,3.0,4,1.0,1.0,llava_bench
4055,4.0,5,1.0,1.0,llava_bench
4056,3.0,3,0.0,0.0,llava_bench
4057,4.0,4,0.0,0.0,llava_bench
4058,4.0,5,1.0,1.0,llava_bench
4059,5.0,4,-1.0,1.0,llava_bench
4060,2.0,4,2.0,2.0,llava_bench
4061,4.0,4,0.0,0.0,llava_bench
4062,2.0,5,3.0,3.0,llava_bench
4063,3.0,4,1.0,1.0,llava_bench
4064,4.0,4,0.0,0.0,llava_bench
4065,5.0,5,0.0,0.0,llava_bench
4066,3.0,5,2.0,2.0,llava_bench
4067,4.0,5,1.0,1.0,llava_bench
4068,4.0,4,0.0,0.0,llava_bench
4069,3.0,3,0.0,0.0,llava_bench
4070,5.0,4,-1.0,1.0,llava_bench
4071,3.0,3,0.0,0.0,llava_bench
4072,3.0,3,0.0,0.0,llava_bench
4073,5.0,4,-1.0,1.0,llava_bench
4074,3.0,5,2.0,2.0,llava_bench
4075,5.0,5,0.0,0.0,llava_bench
4076,3.0,4,1.0,1.0,llava_bench
4077,5.0,5,0.0,0.0,llava_bench
4078,4.0,5,1.0,1.0,llava_bench
4079,5.0,4,-1.0,1.0,llava_bench
4080,1.0,3,2.0,2.0,llava_bench
4081,2.0,3,1.0,1.0,llava_bench
4082,4.0,4,0.0,0.0,llava_bench
4083,3.0,4,1.0,1.0,llava_bench
4084,3.0,4,1.0,1.0,llava_bench
4085,3.0,4,1.0,1.0,llava_bench
4086,4.0,5,1.0,1.0,llava_bench
4087,3.0,4,1.0,1.0,llava_bench
4088,1.0,3,2.0,2.0,llava_bench
4089,5.0,4,-1.0,1.0,llava_bench
4090,5.0,5,0.0,0.0,llava_bench
4091,5.0,3,-2.0,2.0,llava_bench
4092,4.0,1,-3.0,3.0,llava_bench
4093,5.0,4,-1.0,1.0,llava_bench
4094,3.0,4,1.0,1.0,llava_bench
4095,5.0,3,-2.0,2.0,llava_bench
4096,5.0,3,-2.0,2.0,llava_bench
4097,4.0,4,0.0,0.0,llava_bench
4098,5.0,5,0.0,0.0,llava_bench
4099,5.0,4,-1.0,1.0,llava_bench
4100,4.0,3,-1.0,1.0,llava_bench
4101,3.0,5,2.0,2.0,llava_bench
4102,5.0,5,0.0,0.0,llava_bench
4103,3.0,3,0.0,0.0,llava_bench
4104,3.0,4,1.0,1.0,llava_bench
4105,3.0,4,1.0,1.0,llava_bench
4106,4.0,5,1.0,1.0,llava_bench
4107,3.0,3,0.0,0.0,llava_bench
4108,2.0,4,2.0,2.0,llava_bench
4109,4.0,4,0.0,0.0,llava_bench
4110,5.0,5,0.0,0.0,llava_bench
4111,4.0,3,-1.0,1.0,llava_bench
4112,3.0,4,1.0,1.0,llava_bench
4113,3.0,4,1.0,1.0,llava_bench
4114,5.0,4,-1.0,1.0,llava_bench
4115,4.0,2,-2.0,2.0,llava_bench
4116,2.0,3,1.0,1.0,llava_bench
4117,3.0,5,2.0,2.0,llava_bench
4118,3.0,4,1.0,1.0,llava_bench
4119,3.0,3,0.0,0.0,llava_bench
4120,2.0,3,1.0,1.0,llava_bench
4121,5.0,5,0.0,0.0,llava_bench
4122,2.0,4,2.0,2.0,llava_bench
4123,5.0,4,-1.0,1.0,llava_bench
4124,2.0,3,1.0,1.0,llava_bench
4125,2.0,3,1.0,1.0,llava_bench
4126,4.0,4,0.0,0.0,llava_bench
4127,4.0,4,0.0,0.0,llava_bench
4128,2.0,3,1.0,1.0,llava_bench
4129,2.0,4,2.0,2.0,llava_bench
4130,4.0,5,1.0,1.0,llava_bench
4131,3.0,4,1.0,1.0,llava_bench
4132,2.0,4,2.0,2.0,llava_bench
4133,4.0,4,0.0,0.0,llava_bench
4134,5.0,4,-1.0,1.0,llava_bench
4135,4.0,4,0.0,0.0,llava_bench
4136,3.0,4,1.0,1.0,llava_bench
4137,3.0,4,1.0,1.0,llava_bench
4138,3.0,4,1.0,1.0,llava_bench
4139,2.0,4,2.0,2.0,llava_bench
4140,3.0,3,0.0,0.0,llava_bench
4141,4.0,4,0.0,0.0,llava_bench
4142,3.0,4,1.0,1.0,llava_bench
4143,4.0,4,0.0,0.0,llava_bench
4144,3.0,4,1.0,1.0,llava_bench
4145,3.0,4,1.0,1.0,llava_bench
4146,4.0,1,-3.0,3.0,llava_bench
4147,4.0,4,0.0,0.0,llava_bench
4148,3.0,5,2.0,2.0,llava_bench
4149,3.0,4,1.0,1.0,llava_bench
4150,4.0,5,1.0,1.0,llava_bench
4151,4.0,4,0.0,0.0,llava_bench
4152,3.0,3,0.0,0.0,llava_bench
4153,4.0,4,0.0,0.0,llava_bench
4154,3.0,4,1.0,1.0,llava_bench
4155,1.0,4,3.0,3.0,llava_bench
4156,3.0,4,1.0,1.0,llava_bench
4157,3.0,4,1.0,1.0,llava_bench
4158,4.0,5,1.0,1.0,llava_bench
4159,3.0,3,0.0,0.0,llava_bench
4160,5.0,4,-1.0,1.0,llava_bench
4161,1.0,4,3.0,3.0,llava_bench
4162,5.0,5,0.0,0.0,llava_bench
4163,2.0,4,2.0,2.0,llava_bench
4164,3.0,4,1.0,1.0,llava_bench
4165,3.0,4,1.0,1.0,llava_bench
4166,2.0,5,3.0,3.0,llava_bench
4167,4.0,5,1.0,1.0,llava_bench
4168,4.0,3,-1.0,1.0,llava_bench
4169,4.0,5,1.0,1.0,llava_bench
4170,4.0,5,1.0,1.0,llava_bench
4171,5.0,4,-1.0,1.0,llava_bench
4172,3.0,4,1.0,1.0,llava_bench
4173,3.0,3,0.0,0.0,llava_bench
4174,4.0,4,0.0,0.0,llava_bench
4175,4.0,3,-1.0,1.0,llava_bench
4176,2.0,4,2.0,2.0,llava_bench
4177,4.0,4,0.0,0.0,llava_bench
4178,5.0,5,0.0,0.0,llava_bench
4179,5.0,3,-2.0,2.0,llava_bench
4180,5.0,4,-1.0,1.0,llava_bench
4181,4.0,5,1.0,1.0,llava_bench
4182,3.0,5,2.0,2.0,llava_bench
4183,2.0,4,2.0,2.0,llava_bench
4184,4.0,4,0.0,0.0,llava_bench
4185,3.0,4,1.0,1.0,llava_bench
4186,5.0,4,-1.0,1.0,llava_bench
4187,3.0,4,1.0,1.0,llava_bench
4188,4.0,4,0.0,0.0,llava_bench
4189,4.0,4,0.0,0.0,llava_bench
4190,2.0,5,3.0,3.0,llava_bench
4191,4.0,2,-2.0,2.0,llava_bench
4192,3.0,4,1.0,1.0,llava_bench
4193,5.0,5,0.0,0.0,llava_bench
4194,3.0,5,2.0,2.0,llava_bench
4195,4.0,4,0.0,0.0,llava_bench
4196,3.0,4,1.0,1.0,llava_bench
4197,3.0,4,1.0,1.0,llava_bench
4198,4.0,5,1.0,1.0,llava_bench
4199,3.0,4,1.0,1.0,llava_bench
4200,1.0,4,3.0,3.0,llava_bench
4201,3.0,4,1.0,1.0,llava_bench
4202,5.0,5,0.0,0.0,llava_bench
4203,5.0,4,-1.0,1.0,llava_bench
4204,3.0,4,1.0,1.0,llava_bench
4205,3.0,4,1.0,1.0,llava_bench
4206,4.0,5,1.0,1.0,llava_bench
4207,4.0,3,-1.0,1.0,llava_bench
4208,2.0,3,1.0,1.0,llava_bench
4209,4.0,4,0.0,0.0,llava_bench
4210,3.0,4,1.0,1.0,llava_bench
4211,4.0,3,-1.0,1.0,llava_bench
4212,3.0,4,1.0,1.0,llava_bench
4213,4.0,4,0.0,0.0,llava_bench
4214,5.0,5,0.0,0.0,llava_bench
4215,3.0,4,1.0,1.0,llava_bench
4216,2.0,3,1.0,1.0,llava_bench
4217,4.0,4,0.0,0.0,llava_bench
4218,5.0,4,-1.0,1.0,llava_bench
4219,4.0,3,-1.0,1.0,llava_bench
4220,2.0,4,2.0,2.0,llava_bench
4221,2.0,5,3.0,3.0,llava_bench
4222,2.0,4,2.0,2.0,llava_bench
4223,2.0,4,2.0,2.0,llava_bench
4224,3.0,4,1.0,1.0,llava_bench
4225,2.0,5,3.0,3.0,llava_bench
4226,4.0,5,1.0,1.0,llava_bench
4227,3.0,4,1.0,1.0,llava_bench
4228,3.0,2,-1.0,1.0,llava_bench
4229,4.0,4,0.0,0.0,llava_bench
4230,4.0,5,1.0,1.0,llava_bench
4231,3.0,4,1.0,1.0,llava_bench
4232,3.0,3,0.0,0.0,llava_bench
4233,4.0,4,0.0,0.0,llava_bench
4234,3.0,5,2.0,2.0,llava_bench
4235,4.0,4,0.0,0.0,llava_bench
4236,3.0,4,1.0,1.0,llava_bench
4237,3.0,5,2.0,2.0,llava_bench
4238,4.0,5,1.0,1.0,llava_bench
4239,4.0,4,0.0,0.0,llava_bench
4240,5.0,3,-2.0,2.0,llava_bench
4241,4.0,4,0.0,0.0,llava_bench
4242,4.0,5,1.0,1.0,llava_bench
4243,4.0,4,0.0,0.0,llava_bench
4244,4.0,5,1.0,1.0,llava_bench
4245,4.0,4,0.0,0.0,llava_bench
4246,4.0,5,1.0,1.0,llava_bench
4247,3.0,4,1.0,1.0,llava_bench
4248,3.0,3,0.0,0.0,llava_bench
4249,3.0,4,1.0,1.0,llava_bench
4250,4.0,5,1.0,1.0,llava_bench
4251,4.0,5,1.0,1.0,llava_bench
4252,3.0,5,2.0,2.0,llava_bench
4253,2.0,4,2.0,2.0,llava_bench
4254,4.0,4,0.0,0.0,llava_bench
4255,4.0,4,0.0,0.0,llava_bench
4256,1.0,4,3.0,3.0,llava_bench
4257,4.0,4,0.0,0.0,llava_bench
4258,5.0,4,-1.0,1.0,llava_bench
4259,4.0,4,0.0,0.0,llava_bench
4260,3.0,4,1.0,1.0,llava_bench
4261,3.0,5,2.0,2.0,llava_bench
4262,4.0,4,0.0,0.0,llava_bench
4263,3.0,4,1.0,1.0,llava_bench
4264,3.0,4,1.0,1.0,llava_bench
4265,4.0,4,0.0,0.0,llava_bench
4266,2.0,5,3.0,3.0,llava_bench
4267,3.0,4,1.0,1.0,llava_bench
4268,3.0,5,2.0,2.0,llava_bench
4269,4.0,5,1.0,1.0,llava_bench
4270,2.0,5,3.0,3.0,llava_bench
4271,5.0,4,-1.0,1.0,llava_bench
4272,4.0,4,0.0,0.0,llava_bench
4273,3.0,5,2.0,2.0,llava_bench
4274,3.0,4,1.0,1.0,llava_bench
4275,1.0,4,3.0,3.0,mind2web
4276,4.0,5,1.0,1.0,mind2web
4277,5.0,4,-1.0,1.0,mind2web
4278,3.0,5,2.0,2.0,mind2web
4279,4.0,3,-1.0,1.0,mind2web
4280,4.0,5,1.0,1.0,mind2web
4281,4.0,5,1.0,1.0,mind2web
4282,4.0,3,-1.0,1.0,mind2web
4283,4.0,5,1.0,1.0,mind2web
4284,2.0,5,3.0,3.0,mind2web
4285,5.0,3,-2.0,2.0,mind2web
4286,4.0,4,0.0,0.0,mind2web
4287,4.0,3,-1.0,1.0,mind2web
4288,2.0,4,2.0,2.0,mind2web
4289,3.0,3,0.0,0.0,mind2web
4290,4.0,5,1.0,1.0,mind2web
4291,5.0,4,-1.0,1.0,mind2web
4292,3.0,5,2.0,2.0,mind2web
4293,4.0,5,1.0,1.0,mind2web
4294,5.0,4,-1.0,1.0,mind2web
4295,5.0,3,-2.0,2.0,mind2web
4296,3.0,5,2.0,2.0,mind2web
4297,4.0,4,0.0,0.0,mind2web
4298,4.0,5,1.0,1.0,mind2web
4299,4.0,5,1.0,1.0,mind2web
4300,4.0,3,-1.0,1.0,mind2web
4301,5.0,5,0.0,0.0,mind2web
4302,1.0,3,2.0,2.0,mind2web
4303,5.0,3,-2.0,2.0,mind2web
4304,3.0,2,-1.0,1.0,mind2web
4305,4.0,4,0.0,0.0,mind2web
4306,4.0,3,-1.0,1.0,mind2web
4307,3.0,3,0.0,0.0,mind2web
4308,3.0,4,1.0,1.0,mind2web
4309,2.0,4,2.0,2.0,mind2web
4310,4.0,3,-1.0,1.0,mind2web
4311,4.0,3,-1.0,1.0,mind2web
4312,2.0,5,3.0,3.0,mind2web
4313,4.0,3,-1.0,1.0,mind2web
4314,1.0,1,0.0,0.0,mind2web
4315,5.0,3,-2.0,2.0,mind2web
4316,3.0,2,-1.0,1.0,mind2web
4317,5.0,4,-1.0,1.0,mind2web
4318,4.0,4,0.0,0.0,mind2web
4319,5.0,5,0.0,0.0,mind2web
4320,2.0,4,2.0,2.0,mind2web
4321,3.0,5,2.0,2.0,mind2web
4322,3.0,3,0.0,0.0,mind2web
4323,5.0,4,-1.0,1.0,mind2web
4324,2.0,5,3.0,3.0,mind2web
4325,5.0,3,-2.0,2.0,mind2web
